sistema,evento_id,motivo_rechazo,detalle,usuario_llave_origen,estacion_id,fecha_original,registro_crudo,archivo_origen,ingerido_en
TM,128447,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00044360,TM-L13-12,2026-06-16 15:32:42,"{""validacion_id"":""128447"",""tarjeta"":""TC-00044360"",""estacion_id"":""TM-L13-12"",""linea"":""L13"",""fecha_hora"":""2026-06-16 15:32:42"",""tarifa"":""1.00"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:34.959554
TM,128448,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00032461,TM-L6-07,2026-06-16 06:08:02,"{""validacion_id"":""128448"",""tarjeta"":""TC-00032461"",""estacion_id"":""TM-L6-07"",""linea"":""L6"",""fecha_hora"":""2026-06-16 06:08:02"",""tarifa"":""1.00"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:34.959554
TM,128506,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00029984,TM-L2-12,2026-06-16 09:12:18,"{""validacion_id"":""128506"",""tarjeta"":""TC-00029984"",""estacion_id"":""TM-L2-12"",""linea"":""L2"",""fecha_hora"":""2026-06-16 09:12:18"",""tarifa"":""0.00"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:34.959554
TM,128597,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00011569,TM-L18-05,2026-06-16 20:55:26,"{""validacion_id"":""128597"",""tarjeta"":""TC-00011569"",""estacion_id"":""TM-L18-05"",""linea"":""L18"",""fecha_hora"":""2026-06-16 20:55:26"",""tarifa"":""1.00"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:34.959554
TM,129666,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00032361,TM-L6-03,2026-06-17 15:25:14,"{""validacion_id"":""129666"",""tarjeta"":""TC-00032361"",""estacion_id"":""TM-L6-03"",""linea"":""L6"",""fecha_hora"":""2026-06-17 15:25:14"",""tarifa"":""0.00"",""tipo"":""TRANSBORDO""}",transmetro_validaciones.csv,2026-09-23 20:31:34.980397
TM,129776,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00011284,TM-L18-03,2026-06-17 10:01:13,"{""validacion_id"":""129776"",""tarjeta"":""TC-00011284"",""estacion_id"":""TM-L18-03"",""linea"":""L18"",""fecha_hora"":""2026-06-17 10:01:13"",""tarifa"":""1.00"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:34.980397
TM,130150,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00001341,TM-R5-02,2026-06-17 17:46:23,"{""validacion_id"":""130150"",""tarjeta"":""TC-00001341"",""estacion_id"":""TM-R5-02"",""linea"":""R5"",""fecha_hora"":""2026-06-17 17:46:23"",""tarifa"":""1.00"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:34.98927
TM,130166,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00013031,TM-L1-10,2026-06-17 16:35:52,"{""validacion_id"":""130166"",""tarjeta"":""TC-00013031"",""estacion_id"":""TM-L1-10"",""linea"":""L1"",""fecha_hora"":""2026-06-17 16:35:52"",""tarifa"":""1.00"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:34.98927
TM,130565,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00013807,TM-L12-04,2026-06-17 08:57:42,"{""validacion_id"":""130565"",""tarjeta"":""TC-00013807"",""estacion_id"":""TM-L12-04"",""linea"":""L12"",""fecha_hora"":""2026-06-17 08:57:42"",""tarifa"":""1.00"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:34.991279
TM,130848,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00002122,TM-L6-02,2026-06-17 15:52:57,"{""validacion_id"":""130848"",""tarjeta"":""TC-00002122"",""estacion_id"":""TM-L6-02"",""linea"":""L6"",""fecha_hora"":""2026-06-17 15:52:57"",""tarifa"":""1.00"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:35.0054
TM,130863,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00000606,TM-L18-01,2026-06-17 15:49:53,"{""validacion_id"":""130863"",""tarjeta"":""TC-00000606"",""estacion_id"":""TM-L18-01"",""linea"":""L18"",""fecha_hora"":""2026-06-17 15:49:53"",""tarifa"":""1.00"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:35.0054
TM,131049,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00039958,TM-L13-02,2026-06-17 04:52:36,"{""validacion_id"":""131049"",""tarjeta"":""TC-00039958"",""estacion_id"":""TM-L13-02"",""linea"":""L13"",""fecha_hora"":""2026-06-17 04:52:36"",""tarifa"":""1.00"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:35.0054
TM,131159,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00046466,TM-L18-04,2026-06-17 07:24:11,"{""validacion_id"":""131159"",""tarjeta"":""TC-00046466"",""estacion_id"":""TM-L18-04"",""linea"":""L18"",""fecha_hora"":""2026-06-17 07:24:11"",""tarifa"":""1.00"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:35.014419
TM,131203,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00024937,TM-R5-05,2026-06-17 20:27:17,"{""validacion_id"":""131203"",""tarjeta"":""TC-00024937"",""estacion_id"":""TM-R5-05"",""linea"":""R5"",""fecha_hora"":""2026-06-17 20:27:17"",""tarifa"":""0.50"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:35.016227
TM,131443,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00036016,TM-L6-03,2026-06-17 21:38:04,"{""validacion_id"":""131443"",""tarjeta"":""TC-00036016"",""estacion_id"":""TM-L6-03"",""linea"":""L6"",""fecha_hora"":""2026-06-17 21:38:04"",""tarifa"":""1.00"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:35.021247
TM,131519,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00029731,TM-L7-02,2026-06-17 07:33:20,"{""validacion_id"":""131519"",""tarjeta"":""TC-00029731"",""estacion_id"":""TM-L7-02"",""linea"":""L7"",""fecha_hora"":""2026-06-17 07:33:20"",""tarifa"":""1.00"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:35.023978
TM,132124,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00038958,TM-L2-10,2026-06-17 14:42:03,"{""validacion_id"":""132124"",""tarjeta"":""TC-00038958"",""estacion_id"":""TM-L2-10"",""linea"":""L2"",""fecha_hora"":""2026-06-17 14:42:03"",""tarifa"":""1.00"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:35.02604
TM,132540,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00002165,TM-L7-10,2026-06-17 05:49:23,"{""validacion_id"":""132540"",""tarjeta"":""TC-00002165"",""estacion_id"":""TM-L7-10"",""linea"":""L7"",""fecha_hora"":""2026-06-17 05:49:23"",""tarifa"":""0.50"",""tipo"":""TRANSBORDO""}",transmetro_validaciones.csv,2026-09-23 20:31:35.02604
TM,133375,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00000543,TM-L13-10,2026-06-17 18:38:36,"{""validacion_id"":""133375"",""tarjeta"":""TC-00000543"",""estacion_id"":""TM-L13-10"",""linea"":""L13"",""fecha_hora"":""2026-06-17 18:38:36"",""tarifa"":""0.00"",""tipo"":""TRANSBORDO""}",transmetro_validaciones.csv,2026-09-23 20:31:35.041763
TM,134198,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00041967,TM-L13-04,2026-06-17 18:48:19,"{""validacion_id"":""134198"",""tarjeta"":""TC-00041967"",""estacion_id"":""TM-L13-04"",""linea"":""L13"",""fecha_hora"":""2026-06-17 18:48:19"",""tarifa"":""1.00"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:35.071938
TM,134313,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00050405,TM-L18-06,2026-06-17 09:26:28,"{""validacion_id"":""134313"",""tarjeta"":""TC-00050405"",""estacion_id"":""TM-L18-06"",""linea"":""L18"",""fecha_hora"":""2026-06-17 09:26:28"",""tarifa"":""1.00"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:35.073686
TM,134517,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00046611,TM-L12-08,2026-06-17 18:08:35,"{""validacion_id"":""134517"",""tarjeta"":""TC-00046611"",""estacion_id"":""TM-L12-08"",""linea"":""L12"",""fecha_hora"":""2026-06-17 18:08:35"",""tarifa"":""0.50"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:35.07609
TM,135032,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00059884,TM-L13-05,2026-06-17 19:28:47,"{""validacion_id"":""135032"",""tarjeta"":""TC-00059884"",""estacion_id"":""TM-L13-05"",""linea"":""L13"",""fecha_hora"":""2026-06-17 19:28:47"",""tarifa"":""1.00"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:35.07609
TM,135287,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00051324,TM-L13-11,2026-06-17 17:48:53,"{""validacion_id"":""135287"",""tarjeta"":""TC-00051324"",""estacion_id"":""TM-L13-11"",""linea"":""L13"",""fecha_hora"":""2026-06-17 17:48:53"",""tarifa"":""1.00"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:35.07609
TM,135788,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00043626,TM-L13-03,2026-06-17 19:58:05,"{""validacion_id"":""135788"",""tarjeta"":""TC-00043626"",""estacion_id"":""TM-L13-03"",""linea"":""L13"",""fecha_hora"":""2026-06-17 19:58:05"",""tarifa"":""0.50"",""tipo"":""TRANSBORDO""}",transmetro_validaciones.csv,2026-09-23 20:31:35.091744
TM,135831,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00044456,TM-L12-11,2026-06-17 04:53:10,"{""validacion_id"":""135831"",""tarjeta"":""TC-00044456"",""estacion_id"":""TM-L12-11"",""linea"":""L12"",""fecha_hora"":""2026-06-17 04:53:10"",""tarifa"":""1.00"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:35.091744
TM,136328,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00026567,TM-L6-12,2026-06-17 22:30:46,"{""validacion_id"":""136328"",""tarjeta"":""TC-00026567"",""estacion_id"":""TM-L6-12"",""linea"":""L6"",""fecha_hora"":""2026-06-17 22:30:46"",""tarifa"":""1.00"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:35.091744
TM,13654,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00031014,TM-L2-08,2026-06-02 12:35:39,"{""validacion_id"":""13654"",""tarjeta"":""TC-00031014"",""estacion_id"":""TM-L2-08"",""linea"":""L2"",""fecha_hora"":""2026-06-02 12:35:39"",""tarifa"":""1.00"",""tipo"":""TRANSBORDO""}",transmetro_validaciones.csv,2026-09-23 20:31:33.289647
TM,137016,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00048014,TM-L2-10,2026-06-17 22:10:12,"{""validacion_id"":""137016"",""tarjeta"":""TC-00048014"",""estacion_id"":""TM-L2-10"",""linea"":""L2"",""fecha_hora"":""2026-06-17 22:10:12"",""tarifa"":""1.00"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:35.111697
TM,13730,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00031189,TM-L12-09,2026-06-02 05:16:23,"{""validacion_id"":""13730"",""tarjeta"":""TC-00031189"",""estacion_id"":""TM-L12-09"",""linea"":""L12"",""fecha_hora"":""2026-06-02 05:16:23"",""tarifa"":""1.00"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:33.289647
TM,137682,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00012371,TM-L6-07,2026-06-17 04:44:49,"{""validacion_id"":""137682"",""tarjeta"":""TC-00012371"",""estacion_id"":""TM-L6-07"",""linea"":""L6"",""fecha_hora"":""2026-06-17 04:44:49"",""tarifa"":""1.00"",""tipo"":""TRANSBORDO""}",transmetro_validaciones.csv,2026-09-23 20:31:35.127089
TM,137972,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00015762,TM-L6-13,2026-06-18 17:48:58,"{""validacion_id"":""137972"",""tarjeta"":""TC-00015762"",""estacion_id"":""TM-L6-13"",""linea"":""L6"",""fecha_hora"":""2026-06-18 17:48:58"",""tarifa"":""1.00"",""tipo"":""TRANSBORDO""}",transmetro_validaciones.csv,2026-09-23 20:31:35.127089
TM,138057,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00015685,TM-R5-07,2026-06-18 09:29:05,"{""validacion_id"":""138057"",""tarjeta"":""TC-00015685"",""estacion_id"":""TM-R5-07"",""linea"":""R5"",""fecha_hora"":""2026-06-18 09:29:05"",""tarifa"":""1.00"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:35.127089
TM,138657,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00051843,TM-L7-11,2026-06-18 12:09:29,"{""validacion_id"":""138657"",""tarjeta"":""TC-00051843"",""estacion_id"":""TM-L7-11"",""linea"":""L7"",""fecha_hora"":""2026-06-18 12:09:29"",""tarifa"":""1.00"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:35.127089
TM,13929,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00058033,TM-R5-13,2026-06-02 07:08:06,"{""validacion_id"":""13929"",""tarjeta"":""TC-00058033"",""estacion_id"":""TM-R5-13"",""linea"":""R5"",""fecha_hora"":""2026-06-02 07:08:06"",""tarifa"":""1.00"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:33.289647
TM,139432,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00001213,TM-L12-11,2026-06-18 17:01:10,"{""validacion_id"":""139432"",""tarjeta"":""TC-00001213"",""estacion_id"":""TM-L12-11"",""linea"":""L12"",""fecha_hora"":""2026-06-18 17:01:10"",""tarifa"":""1.00"",""tipo"":""TRANSBORDO""}",transmetro_validaciones.csv,2026-09-23 20:31:35.142749
TM,140161,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00032171,TM-L2-02,2026-06-18 16:29:22,"{""validacion_id"":""140161"",""tarjeta"":""TC-00032171"",""estacion_id"":""TM-L2-02"",""linea"":""L2"",""fecha_hora"":""2026-06-18 16:29:22"",""tarifa"":""0.50"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:35.142749
TM,140207,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00055359,TM-R5-03,2026-06-18 17:17:42,"{""validacion_id"":""140207"",""tarjeta"":""TC-00055359"",""estacion_id"":""TM-R5-03"",""linea"":""R5"",""fecha_hora"":""2026-06-18 17:17:42"",""tarifa"":""0.50"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:35.142749
TM,140227,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00003597,TM-R5-08,2026-06-18 08:33:30,"{""validacion_id"":""140227"",""tarjeta"":""TC-00003597"",""estacion_id"":""TM-R5-08"",""linea"":""R5"",""fecha_hora"":""2026-06-18 08:33:30"",""tarifa"":""1.00"",""tipo"":""TRANSBORDO""}",transmetro_validaciones.csv,2026-09-23 20:31:35.142749
TM,140987,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00026101,TM-L7-08,2026-06-18 06:22:28,"{""validacion_id"":""140987"",""tarjeta"":""TC-00026101"",""estacion_id"":""TM-L7-08"",""linea"":""L7"",""fecha_hora"":""2026-06-18 06:22:28"",""tarifa"":""1.00"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:35.158753
TM,141271,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00012990,TM-L2-02,2026-06-18 10:46:56,"{""validacion_id"":""141271"",""tarjeta"":""TC-00012990"",""estacion_id"":""TM-L2-02"",""linea"":""L2"",""fecha_hora"":""2026-06-18 10:46:56"",""tarifa"":""0.00"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:35.174884
TM,141467,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00007591,TM-L1-08,2026-06-18 07:21:49,"{""validacion_id"":""141467"",""tarjeta"":""TC-00007591"",""estacion_id"":""TM-L1-08"",""linea"":""L1"",""fecha_hora"":""2026-06-18 07:21:49"",""tarifa"":""1.00"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:35.176895
TM,141690,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00032578,TM-L1-02,2026-06-18 11:03:11,"{""validacion_id"":""141690"",""tarjeta"":""TC-00032578"",""estacion_id"":""TM-L1-02"",""linea"":""L1"",""fecha_hora"":""2026-06-18 11:03:11"",""tarifa"":""1.00"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:35.180979
TM,142474,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00009348,TM-L6-13,2026-06-18 21:15:41,"{""validacion_id"":""142474"",""tarjeta"":""TC-00009348"",""estacion_id"":""TM-L6-13"",""linea"":""L6"",""fecha_hora"":""2026-06-18 21:15:41"",""tarifa"":""1.00"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:35.182011
TM,142881,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00010397,TM-L12-09,2026-06-18 17:39:52,"{""validacion_id"":""142881"",""tarjeta"":""TC-00010397"",""estacion_id"":""TM-L12-09"",""linea"":""L12"",""fecha_hora"":""2026-06-18 17:39:52"",""tarifa"":""1.00"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:35.191901
TM,143047,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00039418,TM-L7-02,2026-06-18 18:02:19,"{""validacion_id"":""143047"",""tarjeta"":""TC-00039418"",""estacion_id"":""TM-L7-02"",""linea"":""L7"",""fecha_hora"":""2026-06-18 18:02:19"",""tarifa"":""0.50"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:35.191901
TM,143184,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00049347,TM-L1-05,2026-06-18 21:29:59,"{""validacion_id"":""143184"",""tarjeta"":""TC-00049347"",""estacion_id"":""TM-L1-05"",""linea"":""L1"",""fecha_hora"":""2026-06-18 21:29:59"",""tarifa"":""1.00"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:35.191901
TM,143372,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00032509,TM-L13-06,2026-06-18 17:32:18,"{""validacion_id"":""143372"",""tarjeta"":""TC-00032509"",""estacion_id"":""TM-L13-06"",""linea"":""L13"",""fecha_hora"":""2026-06-18 17:32:18"",""tarifa"":""1.00"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:35.191901
TM,143455,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00042162,TM-L12-06,2026-06-18 14:39:38,"{""validacion_id"":""143455"",""tarjeta"":""TC-00042162"",""estacion_id"":""TM-L12-06"",""linea"":""L12"",""fecha_hora"":""2026-06-18 14:39:38"",""tarifa"":""0.50"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:35.191901
TM,143891,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00020281,TM-L18-04,2026-06-18 20:53:08,"{""validacion_id"":""143891"",""tarjeta"":""TC-00020281"",""estacion_id"":""TM-L18-04"",""linea"":""L18"",""fecha_hora"":""2026-06-18 20:53:08"",""tarifa"":""1.00"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:35.20608
TM,143914,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00047393,TM-L18-10,2026-06-18 20:55:51,"{""validacion_id"":""143914"",""tarjeta"":""TC-00047393"",""estacion_id"":""TM-L18-10"",""linea"":""L18"",""fecha_hora"":""2026-06-18 20:55:51"",""tarifa"":""1.00"",""tipo"":""ENTRADA""}",transmetro_validaciones.csv,2026-09-23 20:31:35.20608
TM,144041,DUPLICADO_TORNIQUETE,Lectura repetida: mismo evento dos veces en el mismo archivo (se conserva la primera),TC-00009079,TM-L18-09,2026-06-18 21:34:21,"{""validacion_id"":""144041"",""tarjeta"":""TC-00009079"",""estacion_id"":""TM-L18-09"",""linea"":""L18"",""fecha_hora"":""2026-06-18 21:34:21"",""tarifa"":""1.00"",""tipo"":""TRANSBORDO""}",transmetro_validaciones.csv,2026-09-23 20:31:35.20608
